,UWI,Depth,FACIES,DTC,GR,NPHI,PEF,RESD,RESM,RHOB
15919,Kronos 1,4717.839362,7.0,66.0402168,49.08009982,0.287401847,9.975888505,6.726322667000001,6.961969354,2.717015626
15920,Kronos 1,4717.991706,7.0,64.56905765,49.25621824,0.294009174,10.01924052,6.53648905,6.903215946,2.728455663
15921,Kronos 1,4718.14405,7.0,63.79543345,49.04897417,0.294265033,10.13120705,6.380894867,6.878057959,2.735709292
15922,Kronos 1,4718.296393,7.0,63.65964671,48.12530974,0.295325426,10.2519008,6.575546523,6.7934631770000005,2.733059036
15923,Kronos 1,4718.448737,7.0,63.89635751,47.46253429,0.296093629,10.26896466,6.788107589,6.460934987000001,2.723205203
15924,Kronos 1,4718.601081,7.0,64.24821833,47.00749961,0.287981555,10.17254028,6.562928847,6.183528655,2.708989551
15925,Kronos 1,4718.753425,7.0,64.55873525,46.90400922,0.28783059,9.934249082000001,6.144683692,5.905758109,2.696320345
15926,Kronos 1,4718.905769,7.0,64.79208356,46.89581779,0.29096051100000003,9.716641228,5.630426239,5.481056262,2.6882159210000003
15927,Kronos 1,4719.058112,7.0,64.94423074,47.13163261,0.306014139,9.607825233,4.913433531,4.832884603,2.682820522
15928,Kronos 1,4719.210456,7.0,65.10875777,47.71913318,0.33205824100000003,9.547497945,4.424216521,4.1699411180000014,2.676702883
15929,Kronos 1,4719.3628,7.0,65.56345025,48.08663859,0.333705033,9.476610878999999,4.334074858,4.017430052,2.669313932
15930,Kronos 1,4719.515144,7.0,66.44414403,47.56463582,0.336545576,9.480319336,4.214102261,4.160134607,2.6680712580000003
15931,Kronos 1,4719.667488,7.0,67.32514595,46.99356585,0.33953142299999994,9.488335275,4.0910197230000005,4.317767989,2.667185112
15932,Kronos 1,4719.819831,7.0,67.51162374,46.42239479,0.342517815,9.496365179,3.967916749,4.475429049,2.666300079
15933,Kronos 1,4719.972175,7.0,66.82932379,46.83652613,0.326853051,9.488811867999999,4.442638342,4.835582547,2.6689761030000003
15934,Kronos 1,4720.124519,7.0,65.80433577,48.19993767,0.30066998100000003,9.429199277,4.770469236,5.004844274,2.671192335
15935,Kronos 1,4720.276863,7.0,65.15767543,49.80612173,0.287930403,9.436045722000001,4.4972725780000005,4.564253402,2.668304219
15936,Kronos 1,4720.429207,7.0,65.44548656,51.25593766,0.304495202,9.586913856,3.698868726,3.736324377,2.661763578
15937,Kronos 1,4720.58155,7.0,67.07939171,54.54898205,0.328511599,9.996648602999999,2.606895089,2.67566656,2.654144145
15938,Kronos 1,4720.733894,7.0,70.37701127,59.06398701,0.368358874,10.58531017,1.523053885,1.583044087,2.656373463
15939,Kronos 1,4720.886238,7.0,75.39650449,62.82599006,0.412200143,11.26150206,1.012136352,1.038548637,2.662533588
15940,Kronos 1,4721.038582,7.0,81.40145674,62.95287383,0.410816633,11.43934758,0.913855129,0.89341782,2.66250104
15941,Kronos 1,4721.190926,7.0,86.44534335,59.41045129999999,0.4231665,11.12246789,0.913153218,0.871692164,2.65029336
15942,Kronos 1,4721.343269,7.0,88.74363736,54.36776507,0.4442126220000001,10.63783642,0.929343159,0.882916457,2.639692881
15943,Kronos 1,4721.495613,7.0,88.35051740000002,49.54550681,0.443328645,10.46374038,0.952870599,0.8920101220000001,2.637789638
15944,Kronos 1,4721.647957,7.0,86.50120806,45.66495498,0.447318507,10.48405241,0.912698602,0.867964912,2.638008689
15945,Kronos 1,4721.800301,7.0,83.87245084,40.65686549,0.452552664,10.42297551,0.954204579,0.924550946,2.6288709580000003
15946,Kronos 1,4721.952645,7.0,80.4917968,35.28235772,0.463397741,10.10673996,1.257304286,1.248978285,2.616507117
15947,Kronos 1,4722.104988,7.0,76.74821764,30.007583500000006,0.445326457,9.694004114,1.676912344,1.803102177,2.611266661
15948,Kronos 1,4722.257332,7.0,73.57218624,26.66192474,0.434627497,9.35909177,1.970085359,2.149532002,2.616727615
15949,Kronos 1,4722.409676,7.0,71.05653939,25.53917841,0.424518661,9.167267607000001,2.186246181,2.223625996,2.623246806
15950,Kronos 1,4722.56202,7.0,68.42392957,26.37919984,0.414411762,9.163393222,2.225729525,2.238574115,2.626303799
15951,Kronos 1,4722.714364,7.0,65.920027,28.29981098,0.404304753,9.465740882999999,2.224463707,2.241855187,2.626232657
15952,Kronos 1,4722.866707,7.0,64.68155361,30.03704886,0.394197742,9.845875694,2.224270105,2.242019892,2.62271199
15953,Kronos 1,4723.019051,7.0,65.01007497,29.76389196,0.384090753,10.03679501,2.224270105,2.242019892,2.620370965
15954,Kronos 1,4723.171395,7.0,66.62800446,27.73053458,0.397613388,9.880858882,3.545121547,4.774073991,2.615866825
15955,Kronos 1,4723.323739,7.0,70.16044195,25.69803202,0.369247631,9.714358833,4.063511892,5.603015715,2.620791655
15956,Kronos 1,4723.476083,7.0,75.13796476,24.39824676,0.355373779,9.607855521,4.326181246,5.963126989,2.624908232
15957,Kronos 1,4723.628426,7.0,78.60370089,23.73221594,0.31597214100000004,9.544167559,4.878752794,6.405496887000001,2.631593914
15958,Kronos 1,4723.78077,7.0,79.35131761,23.92762764,0.321925356,9.241069741,4.8804176880000005,5.713409198,2.634306538
15959,Kronos 1,4723.933114,7.0,79.03703329,26.39426953,0.337023611,8.925411759,3.886460958,4.325759506,2.637655437
15960,Kronos 1,4724.085458,7.0,78.64122334,31.96569898,0.359319158,8.942564594,2.7329757480000003,3.0265013,2.640412206
15961,Kronos 1,4724.2378020000015,7.0,78.17669818,37.346745,0.347298231,9.117793384,1.978818489,2.13075942,2.641585606
15962,Kronos 1,4724.390145,7.0,78.90629422,40.80778239,0.3739524970000001,9.30124549,1.5029492430000002,1.514623497,2.642258525
15963,Kronos 1,4724.542489,7.0,82.0057475,40.56840972,0.388452636,9.317178249,1.260082452,1.292805112,2.642269096
15964,Kronos 1,4724.694833,7.0,85.88610014,38.72013175,0.390788397,9.586061419,1.330091801,1.349755959,2.640289887
15965,Kronos 1,4724.8471770000015,7.0,87.01541713,37.64759903,0.398249296,9.948373338,1.14346724,1.163000352,2.6376537680000003
15966,Kronos 1,4724.999521,7.0,85.27044209,38.94806059,0.391213615,10.16220724,0.907681146,0.924288567,2.634018865
15967,Kronos 1,4725.151864,7.0,83.27967184,41.50337133,0.422654725,10.11513905,0.836526821,0.8750012070000001,2.639159492
15968,Kronos 1,4725.304208,7.0,81.93057873,42.11562287,0.387785414,9.747819867,0.868176275,0.912455507,2.642581398
15969,Kronos 1,4725.4565520000015,7.0,80.94940389,41.40802859,0.38022606,9.575705976,1.053794703,1.087705063,2.648347938
15970,Kronos 1,4725.608896,7.0,80.58209386,40.41486184,0.401220621,9.275063178,1.155693917,1.215267212,2.649345915
15971,Kronos 1,4725.76124,7.0,80.29167229,40.56248226,0.374226254,9.094729135,1.193949039,1.284818137,2.652930739
15972,Kronos 1,4725.913583,7.0,79.35167476,39.60460932,0.329894387,8.849850083,1.488270315,1.595943672,2.655263164
15973,Kronos 1,4726.0659270000015,7.0,77.7444573,33.47706791,0.321743349,8.801402572999999,2.106755831,2.21622481,2.655176961
15974,Kronos 1,4726.218271,7.0,75.51229346,27.54170855,0.309612253,8.919995684,2.626299622,2.665780894,2.65703822
15975,Kronos 1,4726.370615,7.0,72.50980212,22.63206762,0.30436571,9.10822701,2.96611874,2.989048374,2.659128366
15976,Kronos 1,4726.522959000001,7.0,69.42872223,22.41685512,0.306330043,9.162157613,3.042231998,3.135810635,2.663882859
15977,Kronos 1,4726.6753020000015,7.0,67.805379,22.16965711,0.297779436,9.149830648,3.290870299,3.4085819510000004,2.671071705
15978,Kronos 1,4726.827646,7.0,67.96486646,21.84777116,0.302444896,9.167136213,3.497171455,3.634922241,2.679181746
15979,Kronos 1,4726.97999,7.0,68.74904858,21.79717749,0.309742045,9.229415713,3.84078318,3.981949148,2.686665515
15980,Kronos 1,4727.132334000001,7.0,69.00953368,22.10067034,0.299112506,9.224045255,4.180504751,4.367051658,2.688783229
15981,Kronos 1,4727.284678,7.0,68.55487819,22.66061706,0.289293746,9.073413541,4.6191743810000006,4.891247271,2.696968872
15982,Kronos 1,4727.437021,7.0,67.60043590000001,22.98300804,0.28570881800000003,8.939213899,5.325989545,5.664704994,2.7074739780000003
15983,Kronos 1,4727.589365,7.0,66.28941071,22.50934122,0.281567975,8.989834167,6.107525461,6.439815652999999,2.719355015
15984,Kronos 1,4727.741709000001,7.0,64.90280627,22.19952575,0.26951488100000004,9.059050151000001,6.761747784,7.100108864,2.723690402
15985,Kronos 1,4727.894053,7.0,63.72598548,22.10634411,0.269089373,9.09047004,7.233407627,7.583227989,2.726579387
15986,Kronos 1,4728.046397,7.0,62.79173279,22.61662525,0.269769044,9.201363517999999,7.418905062999999,7.782592321,2.734410898
15987,Kronos 1,4728.19874,7.0,62.11851856,22.53056451,0.266923686,9.418147809,7.406901621,7.79745758,2.746484253
15988,Kronos 1,4728.351084000001,7.0,61.70286747,22.59623578,0.265586885,9.638831253,7.276883281,7.791527811,2.7580851
15989,Kronos 1,4728.503428,7.0,61.40060753,22.45255379,0.260728112,9.678630867999999,7.143013974,7.829559837000001,2.761440174
15990,Kronos 1,4728.655772,7.0,61.03849366,22.81752585,0.254910982,9.513738877,7.110803187999999,7.928763131,2.75557237
15991,Kronos 1,4728.808115999998,7.0,60.53280847,23.12058305,0.259759532,9.318099836,7.132746929,8.011619214,2.748425143
15992,Kronos 1,4728.960459000001,7.0,59.95717609,23.33529792,0.264181839,9.162573669,6.965315938,7.93989562,2.745903295
15993,Kronos 1,4729.112803,7.0,59.55132713,23.15407945,0.268790185,9.185732667,6.670168057000001,7.658828241,2.746208812
15994,Kronos 1,4729.265147,7.0,59.59953145,22.9404401,0.273422562,9.223496118,6.365663757,7.361345185,2.7467187889999995
15995,Kronos 1,4729.417490999998,7.0,60.19637475,22.72678934,0.278054894,9.261257095,6.061159618,7.063861157000001,2.747228767
15996,Kronos 1,4729.569835,7.0,61.15597136,22.46202636,0.283495406,9.25116392,5.625372603,6.50750337,2.740825344
15997,Kronos 1,4729.722178,7.0,62.15128789,22.31076239,0.283449191,9.143342086,5.57706454,6.397031352000001,2.732229093
15998,Kronos 1,4729.874522,7.0,62.81352920000001,22.51937634,0.27981278600000004,9.042860925,5.467416622000001,6.336845808,2.725474657
15999,Kronos 1,4730.026865999998,7.0,62.94373874,22.63449632,0.277191735,9.084764747000001,5.114000721,5.979941758,2.721519083
16000,Kronos 1,4730.17921,7.0,62.85010685,22.50802806,0.285161626,9.164876478,4.687221802,5.39953076,2.7157504660000003
16001,Kronos 1,4730.331554,7.0,63.19128636,22.65016213,0.299116234,9.172351397,4.167790534,4.553408667,2.7034833660000004
16002,Kronos 1,4730.483897,7.0,64.36392194,23.35927651,0.322008471,9.108721277,3.739937058,3.861733797,2.686327728
16003,Kronos 1,4730.636240999998,7.0,66.22952925,24.78517127,0.342382335,9.208128707,3.3685711680000003,3.366016928,2.676620662
16004,Kronos 1,4730.788585,7.0,68.52892417,27.34611427,0.344413145,9.53696312,2.590991448,2.582678731,2.672922846
16005,Kronos 1,4730.940929,7.0,71.30864878,31.86810287,0.33457533100000003,9.730342539,1.767676064,1.789555415,2.67277447
