,UWI,Depth,FACIES,DTC,GR,NPHI,PEF,RESD,RESM,RHOB
58697,Proteus 1ST2,4926.305198,2.0,82.96276571,199.4028803,0.237536936,7.140830815,3.240768543,3.291734213,2.7192477810000004
58698,Proteus 1ST2,4926.457542,2.0,83.3023967,194.9743875,0.236983672,7.643395546,3.2975746260000003,3.2872921460000004,2.739766367
58699,Proteus 1ST2,4926.609885,2.0,83.29509757,187.9079769,0.236748994,7.4284860460000015,3.341622477,3.324838514,2.7387464980000003
58700,Proteus 1ST2,4926.762229,2.0,82.17989899,191.9368319,0.240703257,7.019325812999999,3.417844831,3.393059656,2.720638785
58701,Proteus 1ST2,4926.914573,2.0,81.26278995,195.8700342,0.236993878,6.705337107,3.481098984,3.467232934,2.674843471
58702,Proteus 1ST2,4927.066917,2.0,81.3402449,195.6844969,0.23268341,6.860830509,3.516151563,3.4785632960000004,2.654250022
58703,Proteus 1ST2,4927.219261,2.0,81.82886231,191.6446525,0.230167355,6.457639808,3.513927545,3.468141634,2.646136446
58704,Proteus 1ST2,4927.371604,2.0,82.56190758,195.9221253,0.231216916,6.22964227,3.472242944,3.435177808,2.670004355
58705,Proteus 1ST2,4927.523948,2.0,82.92455607,195.7495396,0.231083265,6.138272055,3.458115497,3.395744175,2.693003137
58706,Proteus 1ST2,4927.676292,2.0,82.99063579,195.0941642,0.233833838,6.581180636,3.387637776,3.3405914039999995,2.723521379
58707,Proteus 1ST2,4927.828636,2.0,82.6302709,193.6304875,0.234233305,6.49133479,3.410556596,3.404746515,2.71923156
58708,Proteus 1ST2,4927.980979999998,2.0,81.48156718,215.2261765,0.235616918,6.47862103,3.474660138,3.496680366,2.711733466
58709,Proteus 1ST2,4928.133323,2.0,80.73550873,233.1575517,0.233989119,6.149073991,3.42640606,3.510016229,2.700633813
58710,Proteus 1ST2,4928.285667,2.0,80.82452056,229.2957418,0.232438085,6.527295994,3.292561531,3.394829597,2.703175757
58711,Proteus 1ST2,4928.438011,2.0,80.70038865,216.18795330000003,0.229209819,6.520599666,3.133342537,3.274215825,2.691219453
58712,Proteus 1ST2,4928.590354999998,2.0,80.34864331,210.1709876,0.227023386,6.0095714189999985,3.089617435,3.318839205,2.660194444
58713,Proteus 1ST2,4928.742699,2.0,80.22258217,208.2934297,0.224707329,5.556863859,3.08860771,3.372749605,2.637960452
58714,Proteus 1ST2,4928.895042,2.0,80.39525002,206.3029756,0.223054583,5.860251751,3.113011914,3.430252467,2.618990671
58715,Proteus 1ST2,4929.047386,2.0,80.78870529999998,201.9255945,0.228196817,6.447206048,3.502402086,4.0302131480000005,2.619121174
58716,Proteus 1ST2,4929.199729999998,2.0,82.07094945,205.8946788,0.234696814,6.934673817999999,4.561642921,5.553888925,2.635990549
58717,Proteus 1ST2,4929.352074,2.0,81.98169002,208.7991545,0.240200479,6.658138555,4.537260497,5.615611401000002,2.650390085
58718,Proteus 1ST2,4929.504418,2.0,81.81277288,208.6149052,0.238699879,6.584354372000001,3.494466029,3.941587288,2.645409535
58719,Proteus 1ST2,4929.656761,2.0,81.41917565,212.3473937,0.231001281,6.72483251,2.982417034,3.152727204,2.661781339
58720,Proteus 1ST2,4929.809104999998,2.0,81.26526705,218.140349,0.223380356,6.955856355,3.031404891,3.083245982,2.658536234
58721,Proteus 1ST2,4929.961449,2.0,81.24319032,218.7795817,0.213993339,7.184326639,3.161560677,3.0931484360000003,2.655697701
58722,Proteus 1ST2,4930.113793,7.0,82.23927644,215.24738880000004,0.197991582,7.371760186,3.21301309,3.02265789,2.656309874
58723,Proteus 1ST2,4930.266137,7.0,82.83189612,201.5066032,0.165390676,7.509823532,3.106617731,2.902082484,2.692477863
58724,Proteus 1ST2,4930.418479999998,7.0,83.97292759999998,177.854848,0.141583265,8.097093603,3.189462026,2.980076221,2.732090618
58725,Proteus 1ST2,4930.570824,7.0,84.62486757,140.69374309999998,0.122350956,8.480609292,3.65658447,3.423884292,2.75545357
58726,Proteus 1ST2,4930.723168,7.0,83.26692201,112.3192128,0.117286238,9.035572269,4.350967676000002,4.008794319,2.752311032
58727,Proteus 1ST2,4930.875512,7.0,79.63876804,95.16189851,0.120198917,8.739611935,5.149113849,4.775585004,2.7533778860000004
58728,Proteus 1ST2,4931.0278560000015,7.0,76.20661562,91.36410648,0.137633659,8.490567409,6.1899742920000005,5.871625484,2.746231232
58729,Proteus 1ST2,4931.180199,7.0,72.58333034,87.89029151,0.162376565,8.024902948,6.8867942520000005,6.949906189,2.733969979
58730,Proteus 1ST2,4931.332543,7.0,69.90415224,97.70931176,0.192522456,7.875758557999999,7.419971347000001,7.638309327000001,2.734995394
58731,Proteus 1ST2,4931.484887,7.0,70.00540286,106.0717907,0.212664948,8.367545613999999,7.383593942,7.590941331000002,2.737512518
58732,Proteus 1ST2,4931.6372310000015,7.0,71.76968799,117.8868256,0.212586889,10.42549158,6.353580849,6.310967002000001,2.735922786
58733,Proteus 1ST2,4931.789575,7.0,74.50512866,125.4993212,0.206874365,11.89967747,5.211270617,5.005989147,2.733028458
58734,Proteus 1ST2,4931.941918,7.0,77.37292237,136.7591527,0.178282587,10.40306031,4.47845264,4.18973909,2.713939885
58735,Proteus 1ST2,4932.094262,7.0,79.40695352,136.4525869,0.128956268,8.387956914,3.771834134,3.525945645,2.671396821
58736,Proteus 1ST2,4932.2466060000015,7.0,80.66299792,117.3764209,0.096863689,7.714094284,3.161338043,2.991435597,2.634611801
58737,Proteus 1ST2,4932.39895,7.0,81.67155402,91.02947052,0.085838441,7.698522251,2.919736014,2.766831541,2.615279813
58738,Proteus 1ST2,4932.551294,7.0,78.90674283,70.99479854,0.08540761,7.573655792999999,3.63835282,3.4688245610000004,2.61093093
58739,Proteus 1ST2,4932.703637,7.0,69.8038708,67.30068425,0.08527173,7.779532564,7.3896676339999985,6.402753699,2.644739911
58740,Proteus 1ST2,4932.8559810000015,7.0,63.84966675,70.81391793,0.083640725,7.927757315,17.0686475,14.6564439,2.68199031
58741,Proteus 1ST2,4933.008325,7.0,59.98038923,71.22715974,0.083135865,8.932557461,24.69151475,21.01296253,2.69621435
58742,Proteus 1ST2,4933.160669,7.0,58.87805476,68.71069858,0.08449514,8.822924087999999,24.45594762,21.67504838,2.689118876
58743,Proteus 1ST2,4933.313013,7.0,57.98132393,68.726561,0.087672351,8.260006876,26.70159522,24.25374781,2.663067509
58744,Proteus 1ST2,4933.4653560000015,7.0,57.53962565,76.45024368,0.089690689,8.025787999,32.79117883,28.47746644,2.63301207
58745,Proteus 1ST2,4933.6177,7.0,57.07036991,80.35067658,0.09408924,7.70438112,38.7168398,32.57342596,2.614674047
58746,Proteus 1ST2,4933.770044,7.0,57.83820375,82.25465585,0.095406148,7.68550139,38.7209564,31.34581086,2.623834081
58747,Proteus 1ST2,4933.922388,7.0,58.79555104,70.9923752,0.096481369,7.591834657000001,32.21527019,24.86527144,2.648415219
58748,Proteus 1ST2,4934.074732,7.0,59.74780918,66.80084619,0.093838857,7.478060888,26.58134065,20.46486449,2.662128616
58749,Proteus 1ST2,4934.227075,7.0,59.95726563,58.57570942,0.08878566800000001,7.61385507,24.98933602,19.24592238,2.68895103
58750,Proteus 1ST2,4934.379419,7.0,60.59315967,54.54511055,0.082895183,8.185859567,26.35349467,20.60455688,2.702184288
58751,Proteus 1ST2,4934.531763,7.0,60.42684720000001,50.54300514,0.07844837,8.858327988,27.33495756,21.70328594,2.711152329
58752,Proteus 1ST2,4934.684107,7.0,58.92660024,48.93674638,0.077211084,8.554163278999999,30.85897621,24.69141091,2.698127449
58753,Proteus 1ST2,4934.836451,7.0,57.16062762,50.26878898,0.078648571,7.739080749,40.39472448,33.40491945,2.686336171
58754,Proteus 1ST2,4934.988794,7.0,55.84488062,47.67521414,0.082991655,6.972245656,46.82026151,38.38294902,2.670227768
58755,Proteus 1ST2,4935.141138,7.0,56.59671691,46.98692901,0.086830585,6.746369187999999,46.39779488,38.87122608,2.660654397
58756,Proteus 1ST2,4935.293482,7.0,56.10777966,47.73453207,0.089128535,6.434862708,45.58372654,38.52269113,2.65081307
58757,Proteus 1ST2,4935.445826,7.0,56.18397345,53.08716437,0.08901144,6.500736975,45.98955532,38.42300521,2.650772865
58758,Proteus 1ST2,4935.59817,7.0,57.13554004,61.06931528,0.090121403,6.653121718,37.05948124,30.66951101,2.645255792
58759,Proteus 1ST2,4935.750513,7.0,58.50264745,68.66269103,0.090155719,6.941728648,29.800655100000004,24.16950661,2.650739735
