,UWI,Depth,FACIES,DTC,GR,NPHI,PEF,RESD,RESM,RHOB
24,Pharos 1,4045.761476,2.0,102.222929,89.84975638,0.274666855,8.279037313,0.6830695590000001,0.666986698,2.497687952
25,Pharos 1,4045.91382,2.0,101.9420083,90.21701414,0.280257531,8.358759422,0.727086895,0.6614851270000001,2.497233646
26,Pharos 1,4046.066163,2.0,101.6272262,92.6941992,0.285389548,8.58922737,0.7916937479999999,0.666208782,2.49457077
27,Pharos 1,4046.218507,2.0,101.2872572,93.53098786,0.284753444,8.835019804,0.780968587,0.66920666,2.491590783
28,Pharos 1,4046.370851,2.0,101.066411,93.53244908,0.28139047,8.820945905,0.730663565,0.674346697,2.49033497
29,Pharos 1,4046.523195,2.0,101.0264296,92.53959382,0.283490573,8.641835732999999,0.71747356,0.684740954,2.490659247
30,Pharos 1,4046.675539,2.0,101.1799565,91.21694497,0.286838319,8.450909852,0.744468152,0.699877423,2.491211869
31,Pharos 1,4046.827882,2.0,101.4687466,88.61371155,0.283377162,8.360918157999999,0.7656789420000001,0.710834547,2.491216911
32,Pharos 1,4046.980226,2.0,101.7354176,87.74485193,0.271397445,8.348103023,0.788031013,0.730568798,2.490904534
33,Pharos 1,4047.13257,2.0,102.0487821,88.02300662,0.261681311,8.406518596,0.70111858,0.712292237,2.491175434
34,Pharos 1,4047.284914,2.0,102.21361170000002,89.88837347,0.263466617,8.488170047,0.705975348,0.682951689,2.49252551
35,Pharos 1,4047.437258,2.0,101.9983192,89.08373669,0.268943937,8.525809451,0.653265263,0.67357475,2.494437432
36,Pharos 1,4047.589601,2.0,101.5450444,90.70889232,0.280759625,8.485292145,0.6825286070000001,0.701040909,2.496735402
37,Pharos 1,4047.741945,2.0,101.0651488,89.99092926,0.285523955,8.461677588999999,0.7878357979999999,0.727294212,2.499302131
38,Pharos 1,4047.894289,2.0,100.6207018,91.56854325,0.284651419,8.397827871,0.91024489,0.71895167,2.499918526
39,Pharos 1,4048.046633,2.0,100.2553474,91.49267423,0.275838168,8.354079709,0.816336332,0.7200641059999999,2.496690389
40,Pharos 1,4048.1989770000014,2.0,100.1513462,91.36972686,0.27581722,8.309739292,0.76223415,0.737952205,2.491901346
41,Pharos 1,4048.35132,2.0,99.92869491,90.35645543,0.277576703,8.309590796,0.807358481,0.754920953,2.488835749
42,Pharos 1,4048.503664,2.0,99.67048599,91.85818296,0.28002877,8.329970317999999,0.8192320829999999,0.7934489459999999,2.486935261
43,Pharos 1,4048.656008,2.0,99.30774564,94.45281663,0.277038903,8.253366211,0.818275208,0.825547383,2.484568002
44,Pharos 1,4048.8083520000014,2.0,98.96332641,95.7434132,0.276789553,8.180667902,0.801342925,0.825744334,2.482785477
45,Pharos 1,4048.960696,2.0,98.9431179,94.57814466,0.27393480800000003,8.199559061,0.846786562,0.825578503,2.483042367
46,Pharos 1,4049.113039,2.0,98.9065812,93.85956838,0.27211711,8.352324651,0.848796687,0.85533736,2.484007467
47,Pharos 1,4049.265383,2.0,99.11812073,94.85045307,0.274138587,8.518106478,0.878175478,0.838661973,2.483484608
48,Pharos 1,4049.4177270000014,2.0,99.50738658,97.67227227,0.276017187,8.57472754,0.876113785,0.81328299,2.481244967
49,Pharos 1,4049.570071,2.0,100.1588471,97.66714608,0.276503483,8.573623516,0.8358923709999999,0.78828336,2.479636184
50,Pharos 1,4049.722415,2.0,100.9366639,97.22893069,0.269234965,8.567758145,0.824059455,0.753513965,2.481052022
51,Pharos 1,4049.874758,2.0,101.281234,97.25793871,0.263897835,8.568975348,0.794026285,0.7279136390000001,2.483994892
52,Pharos 1,4050.0271020000014,2.0,101.3409596,97.83269527,0.265808584,8.528440652999999,0.728580838,0.7250983529999999,2.486022493
53,Pharos 1,4050.179446,2.0,101.3574025,97.4270285,0.268566346,8.466888454,0.6733753729999999,0.721949805,2.487225141
54,Pharos 1,4050.33179,2.0,101.3261192,96.94086697,0.264368367,8.508293203,0.652109675,0.725712501,2.490957313
55,Pharos 1,4050.484134,2.0,101.172154,96.01834258,0.25494983600000004,8.746079301,0.669113899,0.71788763,2.502850247
56,Pharos 1,4050.6364770000014,2.0,100.8404849,96.14227074,0.248573432,9.132125087999999,0.689324022,0.711364309,2.525130714
57,Pharos 1,4050.788821,2.0,100.6355107,94.48971469,0.245305078,9.466323203,0.7297412240000001,0.709955294,2.549179688
58,Pharos 1,4050.941165,2.0,100.4945153,93.25628997,0.241681704,9.453466484,0.760381291,0.7187405990000001,2.556373668
59,Pharos 1,4051.093509,2.0,100.0621306,92.31405063,0.241148338,9.160008001,0.763679773,0.7328100959999999,2.539991208
60,Pharos 1,4051.245853,2.0,98.89409213,90.83278084,0.243117697,8.780515825,0.7545619440000001,0.7445300779999999,2.514167047
61,Pharos 1,4051.398196,2.0,96.81342767,87.77912915,0.247150366,8.57787584,0.776245277,0.7810501129999999,2.498987624
62,Pharos 1,4051.55054,2.0,94.92830711,83.13398436,0.252171082,8.581482204,0.8320704309999999,0.8456893740000001,2.500258117
63,Pharos 1,4051.702884,2.0,94.0784117,79.28769786,0.260480258,8.690803569,0.893772138,0.903354226,2.509500896
64,Pharos 1,4051.855228,2.0,94.96502903,78.62099206,0.270303865,8.713818145,0.954258888,0.93874919,2.515360346
65,Pharos 1,4052.007572,2.0,97.18686859,81.03868678,0.27456341,8.587196654,0.975905271,0.940051687,2.511611756
66,Pharos 1,4052.159915,2.0,99.22338139,85.7397632,0.271646332,8.401974285,0.925152564,0.880885625,2.503123572
67,Pharos 1,4052.312259,2.0,100.1423888,90.60813152,0.267672157,8.290707962,0.8199972870000001,0.8059871540000001,2.49743784
68,Pharos 1,4052.464603,2.0,99.91082302,93.69216671,0.268737615,8.279134025,0.7469125440000001,0.7642831940000001,2.495750645
69,Pharos 1,4052.616947,2.0,99.53545149,94.35453628,0.274551244,8.301683295,0.765577795,0.74816965,2.494263994
70,Pharos 1,4052.769291,2.0,99.72035513,94.60472692,0.279081392,8.256419558,0.818568728,0.751586559,2.491451957
71,Pharos 1,4052.921634,2.0,100.5855866,96.07825789,0.277753821,8.130057668,0.8041773,0.7613213809999999,2.48724087
72,Pharos 1,4053.073978,2.0,101.6537029,98.52205289,0.272792354,8.017466767,0.767759082,0.74356531,2.48346249
73,Pharos 1,4053.226322,2.0,102.2820132,99.76926256,0.269283206,8.031643439,0.750194349,0.7165053840000001,2.483006971
74,Pharos 1,4053.378666,2.0,102.2738977,98.70431537,0.265504687,8.133112759,0.6996018509999999,0.709099239,2.485386041
75,Pharos 1,4053.53101,2.0,102.2117194,96.7246757,0.261819227,8.189042959,0.6592968370000001,0.703389865,2.488112652
76,Pharos 1,4053.683353,2.0,102.3757635,95.57227597,0.25687903300000003,8.147610848,0.658718903,0.68750143,2.489579809
77,Pharos 1,4053.835697,2.0,102.4694607,95.81358808,0.250777862,8.038563188,0.661135315,0.6907923440000001,2.491046797
78,Pharos 1,4053.988041,2.0,102.5071611,96.61118308,0.24836564,8.000731736,0.7395758570000001,0.6905841640000001,2.491570724
79,Pharos 1,4054.140385,2.0,102.3397019,97.02028559,0.247766221,7.977050225,0.8062731059999999,0.678389415,2.491797577
80,Pharos 1,4054.292729,2.0,102.0614089,96.67506611,0.247764193,7.9352009589999986,0.746065333,0.690429489,2.491670976
81,Pharos 1,4054.445072,2.0,101.7074359,96.11419944,0.248534292,7.947413192999999,0.697693276,0.7086952320000001,2.492030674
82,Pharos 1,4054.597416,2.0,101.0027727,94.56595899,0.252715941,8.028006804,0.7402641190000001,0.732732802,2.493569143
83,Pharos 1,4054.74976,2.0,99.99191008,91.80503634,0.258650206,8.161272364,0.759204275,0.763861399,2.496259049
84,Pharos 1,4054.902104,2.0,98.79666008,89.02606538,0.260646378,8.202990942000001,0.7981196629999999,0.779295878,2.498661228
85,Pharos 1,4055.054448,2.0,97.7464572,86.73123681,0.259079241,8.195662432999999,0.876986336,0.825788557,2.500066205
86,Pharos 1,4055.206791,2.0,97.12281841,85.06757943,0.259743292,8.247713212999999,0.979927665,0.849932661,2.501976297
87,Pharos 1,4055.359135,2.0,96.86838906,83.40182251,0.263312321,8.338706439,0.959841883,0.852783952,2.510946253
88,Pharos 1,4055.511479,2.0,96.97615084,82.10232049,0.266385895,8.589167852000001,0.958741082,0.890056297,2.534684445
89,Pharos 1,4055.663823,2.0,97.32549137,82.51888276,0.268573269,8.863880744,0.979126555,0.910316889,2.563528391
90,Pharos 1,4055.816167,2.0,97.83024504,83.31455404,0.26960118,8.99757521,0.91871687,0.893960547,2.574322374
91,Pharos 1,4055.96851,2.0,98.79725715,85.50300014,0.276644207,8.834763792999999,0.8624664670000001,0.863550961,2.5576906630000003
92,Pharos 1,4056.120854,2.0,100.0582723,88.28160203,0.285187442,8.547084345,0.8235575820000001,0.817930232,2.530366283
93,Pharos 1,4056.273198,2.0,101.1981251,91.7778373,0.297260299,8.383304068,0.7707190840000001,0.76030575,2.515009941
94,Pharos 1,4056.425542,2.0,101.755857,93.70065937,0.302908946,8.381497652,0.7290946559999999,0.720054997,2.512178919
95,Pharos 1,4056.577886,2.0,101.194681,93.09135219,0.298973167,8.418314376,0.6932563159999999,0.70859767,2.510970142
96,Pharos 1,4056.730229,2.0,99.90230854,91.79948703,0.292053254,8.454607777,0.729646618,0.7212962740000001,2.507384495
97,Pharos 1,4056.882573,2.0,99.08740737,90.04212619,0.279998901,8.506960448,0.765352901,0.753695371,2.503738297
98,Pharos 1,4057.034917,2.0,99.40985606,90.36131706,0.274407903,8.523814355,0.763962995,0.7907253790000001,2.501803085
99,Pharos 1,4057.187261,2.0,100.3912208,92.92917114,0.270235473,8.623592612000001,0.807256278,0.7847792790000001,2.500321999
100,Pharos 1,4057.339605,2.0,101.5395106,94.10169639,0.264294352,8.712289699,0.6684765189999999,0.7209186740000001,2.498672913
101,Pharos 1,4057.491948,2.0,102.0514482,94.65379486,0.26484999600000003,8.661326712000001,0.612844892,0.6986908209999999,2.4960317080000003
102,Pharos 1,4057.644292,2.0,101.8105849,94.35169835,0.264646132,8.54693317,0.676155961,0.686279401,2.493564562
103,Pharos 1,4057.796636,2.0,101.4709571,93.40018824,0.263865589,8.315354711,0.722490036,0.698984418,2.49435395
104,Pharos 1,4057.94898,2.0,101.169041,93.28067578,0.26335881,8.277980024,0.680290652,0.695127415,2.498198846
105,Pharos 1,4058.101324,2.0,101.1130731,92.07908425,0.261853974,8.362401961,0.738158256,0.711887745,2.502893364
106,Pharos 1,4058.253667,2.0,101.290925,92.71337707,0.270494036,8.523089279,0.7756519040000001,0.734155828,2.506304885
107,Pharos 1,4058.406011,2.0,101.4766669,93.37477063,0.27445778,8.509838807000001,0.6971370020000001,0.721288638,2.508730419
108,Pharos 1,4058.558355,2.0,101.6505602,94.40879753,0.27232348300000003,8.470547104,0.721021171,0.724532877,2.511217075
109,Pharos 1,4058.710699,2.0,101.9445288,95.34911667,0.26085283600000003,8.368608406,0.7246136409999999,0.719058972,2.513313711
110,Pharos 1,4058.863043,2.0,102.1254547,96.1060475,0.249746614,8.423413164,0.731036343,0.728130382,2.513621734
111,Pharos 1,4059.015386,2.0,101.9335943,96.44470295,0.261043864,8.379900017,0.7255414920000001,0.7320273690000001,2.511543993
112,Pharos 1,4059.16773,2.0,101.3042313,96.82794771,0.271685552,8.283535732999999,0.713774017,0.713309345,2.508841452
113,Pharos 1,4059.320074,2.0,100.5644646,96.45751569,0.273588567,8.132903504,0.741369032,0.7219113109999999,2.508191297
114,Pharos 1,4059.472418,2.0,100.1838949,94.12447027,0.267244525,8.050046937000001,0.762130106,0.7384240209999999,2.509347693
115,Pharos 1,4059.624762,2.0,99.67553579,92.51632662,0.256342361,8.101128616,0.7646306340000001,0.771635574,2.511587905
116,Pharos 1,4059.777105,2.0,98.96288242,91.04659762,0.251779693,8.259639893,0.7907400490000001,0.7928017470000001,2.512796708
117,Pharos 1,4059.929449,2.0,98.60171014,90.54888545,0.254369611,8.40823678,0.8851630140000001,0.7905455159999999,2.514138742
118,Pharos 1,4060.081793,2.0,98.74065999,90.09710948,0.261605434,8.436349023,0.838900491,0.788715851,2.51600923
119,Pharos 1,4060.234137,2.0,99.04847846,90.90423064,0.26805587,8.394181564,0.797429875,0.814404927,2.518651433
120,Pharos 1,4060.3864810000014,2.0,99.15271965,91.24566204,0.270248929,8.314017295,0.791990237,0.826303495,2.522848798
121,Pharos 1,4060.538824,2.0,99.11306815,91.03405367,0.270900438,8.318330154,0.79467855,0.8147236,2.525424159
122,Pharos 1,4060.691168,2.0,98.95413275,89.28022948,0.273393631,8.383353482999999,0.832493901,0.8101426759999999,2.5263096590000003
123,Pharos 1,4060.843512,2.0,98.74465486,88.36287807,0.277463516,8.470798196,0.81730777,0.816190385,2.524377471
124,Pharos 1,4060.9958560000014,2.0,98.39364623,88.35845896,0.279763464,8.50369726,0.780455487,0.821338342,2.521815801
125,Pharos 1,4061.1482,2.0,97.65513214,88.88736975,0.27519872,8.493842657,0.81242786,0.827383434,2.5202474930000003
126,Pharos 1,4061.300543,2.0,97.08277782,88.18748162,0.267094097,8.489188033,0.8930328790000001,0.834369751,2.520752078
127,Pharos 1,4061.452887,2.0,97.15662185,85.72212443,0.261997192,8.480806115,0.935172317,0.84492474,2.525456412
128,Pharos 1,4061.6052310000014,2.0,97.68237707,84.38426572,0.262426796,8.465056254,0.922407361,0.857473055,2.534285156
129,Pharos 1,4061.757575,2.0,98.35650248,85.43423029,0.264695625,8.454384068,0.911790638,0.862424793,2.542760104
130,Pharos 1,4061.909919,2.0,98.69510463,88.54362673,0.265019745,8.450941732999999,0.8900823940000001,0.853493333,2.545396547
131,Pharos 1,4062.062262,2.0,98.97341502,91.49507351,0.264167545,8.440898441,0.843940445,0.8334551040000001,2.540651112
132,Pharos 1,4062.2146060000014,2.0,99.34002053,93.58562905,0.262189883,8.399890189,0.821226129,0.8190894009999999,2.533287184
133,Pharos 1,4062.36695,2.0,99.4260912,95.24355138,0.258617952,8.350535053,0.819077003,0.8244951229999999,2.527844142
134,Pharos 1,4062.519294,2.0,99.16316424,95.68123934,0.256222559,8.345553149,0.83216555,0.835356283,2.523355534
135,Pharos 1,4062.671638,2.0,98.27695698,94.57557888,0.259285499,8.39544171,0.874729841,0.826077967,2.518096158
136,Pharos 1,4062.8239810000014,2.0,97.04703976,92.24437283,0.268704263,8.464768801,0.860691505,0.7979483159999999,2.512755232
137,Pharos 1,4062.976325,2.0,96.24451608,89.42619525,0.279449451,8.510058937,0.791769122,0.7888716090000001,2.5095353680000003
138,Pharos 1,4063.128669,2.0,95.97678061,87.23064036,0.287633381,8.539803436,0.85261086,0.8207580409999999,2.509784184
139,Pharos 1,4063.281013,2.0,95.93746839,86.07537353,0.290522738,8.558829998,0.986843328,0.86894054,2.512238729
140,Pharos 1,4063.433357,2.0,95.88020348,86.11387781,0.28777974300000003,8.542264628,0.966696182,0.908638827,2.51562336
141,Pharos 1,4063.5857,2.0,96.04595513,86.59491981,0.284115783,8.480342723,0.8732026079999999,0.913313977,2.519689962
142,Pharos 1,4063.738044,2.0,97.0858727,87.06694052,0.281038986,8.416725868,0.918783824,0.916536373,2.524039525
143,Pharos 1,4063.890388,2.0,98.83629496,87.73391639,0.281038547,8.389572906,0.967570672,0.931965189,2.526325255
144,Pharos 1,4064.042732,2.0,100.2283119,90.49863148,0.27671384600000004,8.375352102,0.998278221,0.943489139,2.525086559
145,Pharos 1,4064.195076,2.0,100.6340095,93.66158457,0.26785927,8.348313822,0.905604632,0.880266485,2.522298272
146,Pharos 1,4064.347419,2.0,100.4460602,96.24107088,0.266171384,8.337228406,0.798181678,0.794245051,2.521838736
147,Pharos 1,4064.499763,2.0,99.9793063,96.13496148,0.269542614,8.381337889,0.771171316,0.775397035,2.525222226
148,Pharos 1,4064.652107,2.0,99.25648444,94.72335755,0.26981351800000003,8.409601198999999,0.816172665,0.77291635,2.528882596
149,Pharos 1,4064.804451,2.0,98.47041409,93.36970268,0.265335747,8.414641403,0.8048427,0.767593535,2.529753419
150,Pharos 1,4064.9567950000014,2.0,97.92927844,91.59958893,0.264719712,8.447022053,0.868403977,0.78410325,2.528984546
151,Pharos 1,4065.109138,2.0,97.75109382,89.82452538,0.267438818,8.529790335,0.903115679,0.8047474720000001,2.528434779
152,Pharos 1,4065.261482,2.0,97.81151503,89.19158581,0.274872327,8.521340859,0.858338851,0.798732543,2.529445168
153,Pharos 1,4065.413826,2.0,98.0183528,89.96481918,0.27348358300000003,8.436264142,0.913143906,0.850947386,2.5322436230000003
154,Pharos 1,4065.5661700000014,2.0,98.23215492,90.76467138,0.26773362100000003,8.38280606,0.856245554,0.874922712,2.536715274
155,Pharos 1,4065.718514,2.0,98.25861432,90.86715755,0.26257703600000004,8.466124517,0.870090367,0.869124091,2.540800167
156,Pharos 1,4065.870857,2.0,97.97552275,89.86312082,0.26042426,8.491083844,0.915389388,0.8291231720000001,2.542241166
157,Pharos 1,4066.023201,2.0,97.58652076,88.77598342,0.264306284,8.460423247,0.894444035,0.810237448,2.541880483
158,Pharos 1,4066.1755450000014,2.0,97.3986004,87.9452245,0.261972024,8.365878901,0.8680249870000001,0.8403035759999999,2.540628971
159,Pharos 1,4066.327889,2.0,97.55233003,87.54608055,0.265219982,8.314708537000001,0.8080540270000001,0.835974326,2.539284864
160,Pharos 1,4066.480233,2.0,97.86876782,89.64425597,0.267477518,8.26636174,0.908677366,0.865094899,2.53719181
161,Pharos 1,4066.632576,2.0,97.98163971,90.25500472,0.267250777,8.270916105,0.927350952,0.898181674,2.533751757
162,Pharos 1,4066.7849200000014,2.0,97.82564695,91.86982339,0.26531923,8.312372612,0.8904472109999999,0.881171293,2.531822324
163,Pharos 1,4066.937264,2.0,97.44302361,90.93978967,0.265508223,8.329230583,0.886122642,0.858297671,2.532856069
164,Pharos 1,4067.089608,2.0,96.95635775,89.64753619,0.266441772,8.265285977000001,0.906628054,0.8655726229999999,2.534424327
165,Pharos 1,4067.241952,2.0,96.71129286,87.68313344,0.271975436,8.210624122999999,0.912883742,0.872484435,2.533520886
166,Pharos 1,4067.3942950000014,2.0,96.9075124,87.23794787,0.279258739,8.214751716,0.932848938,0.84477077,2.52992566
167,Pharos 1,4067.546639,2.0,97.44247456,86.55326967,0.283208875,8.267182236,1.026445799,0.872774387,2.526525444
168,Pharos 1,4067.698983,2.0,97.98422243,85.99375486,0.282022084,8.333356806,1.136625753,0.91019834,2.524433405
169,Pharos 1,4067.851327,2.0,98.18257355,86.64622666,0.273058925,8.354762743,1.134864775,0.884119953,2.521926694
170,Pharos 1,4068.003671,2.0,98.06908011,87.79094789,0.267245442,8.428582814,1.045558552,0.898449562,2.5187003580000003
171,Pharos 1,4068.156014,2.0,98.09342294,89.05076671,0.266173796,8.515178108999999,1.044716454,0.862554478,2.516777531
172,Pharos 1,4068.308358,2.0,98.53837208,88.80230908,0.26976152800000003,8.555323972,0.946695418,0.8173127259999999,2.517926682
173,Pharos 1,4068.460702,2.0,99.32551822,90.03583370000003,0.272115147,8.527418492999999,0.869546157,0.8320519259999999,2.520306971
174,Pharos 1,4068.613046,2.0,100.0482868,91.56425066,0.275037773,8.426965723,0.846803284,0.849979747,2.52198872
175,Pharos 1,4068.76539,2.0,100.2756828,93.59791868,0.271805022,8.297990921,0.820200096,0.8162382579999999,2.520738766
176,Pharos 1,4068.917733,2.0,100.1653013,94.51848657,0.268914936,8.286651097,0.796974417,0.7865128929999999,2.519846775
177,Pharos 1,4069.070077,2.0,99.96861238,95.07123028,0.264103248,8.302945731,0.763364365,0.7785293590000001,2.521720792
178,Pharos 1,4069.222421,2.0,99.56203863,94.18814495,0.25981704,8.325964373,0.7511536609999999,0.7957487790000001,2.527027609
179,Pharos 1,4069.374765,2.0,99.0357943,93.23769827,0.254418265,8.373115063,0.7794562559999999,0.786725837,2.542074217
180,Pharos 1,4069.527109000001,2.0,98.6504587,91.65066275,0.249585009,8.645443269,0.8189796229999999,0.786698758,2.572851066
181,Pharos 1,4069.679452,2.0,98.35593608,90.92952972,0.244854641,8.998401995,0.838328938,0.7958635829999999,2.61603801
182,Pharos 1,4069.831796,2.0,98.04442691,89.86972318,0.246893963,9.117768012,0.8262956929999999,0.808160462,2.647877767
183,Pharos 1,4069.98414,2.0,97.6867876,89.17762207,0.251396724,8.958268586,0.894315357,0.802430674,2.636712986
184,Pharos 1,4070.136484000001,2.0,97.27269546,86.95260694,0.256967855,8.74104305,0.8707656659999999,0.815448147,2.594506955
185,Pharos 1,4070.288828,2.0,96.73066808,84.1350807,0.257951492,8.675297205,0.8507628770000001,0.842986385,2.548133441
186,Pharos 1,4070.441171,2.0,95.69179959,81.95709144,0.258865228,8.583226089,0.885121268,0.875986708,2.52198458
187,Pharos 1,4070.593515,2.0,93.75101248,80.48627675,0.263944583,8.453812898999999,0.954953328,0.91951036,2.5126339680000003
188,Pharos 1,4070.745859000001,2.0,91.95670803,78.80952540000001,0.268849073,8.319467113,1.035298635,0.994713881,2.511220645
189,Pharos 1,4070.898203,2.0,91.59696604,75.86537426,0.264152907,8.219992854,1.095222411,1.078929635,2.511980292
190,Pharos 1,4071.050547,2.0,92.89507925,73.83279855,0.260910929,8.147182657,1.097106541,1.086337789,2.511330708
191,Pharos 1,4071.20289,2.0,95.55323144,75.1906705,0.271077888,8.12303394,1.030662558,1.0176470359999998,2.509404919
192,Pharos 1,4071.355234000001,2.0,98.02825776,80.63375433,0.279231025,8.188428619,0.930289451,0.929574431,2.508646708
193,Pharos 1,4071.507578,2.0,99.54775311,88.47047831,0.272863412,8.294868322000001,0.839194448,0.8537073009999999,2.511421247
194,Pharos 1,4071.659922,2.0,100.2718809,95.10204031,0.259470717,8.343255665,0.7851803359999999,0.799767936,2.517366782
195,Pharos 1,4071.812266,2.0,100.3636177,98.63360219,0.253121093,8.327585868,0.7656844709999999,0.7718827509999999,2.52294715
196,Pharos 1,4071.964609000001,2.0,100.5406191,98.96962193,0.260217978,8.335610091,0.7672322640000001,0.764935385,2.525660342
197,Pharos 1,4072.116953,2.0,100.9597096,98.04034473,0.27314868,8.388799166,0.779496126,0.758680838,2.526983193
198,Pharos 1,4072.269297,2.0,101.2555177,97.47245195,0.279691211,8.421648936,0.792104977,0.741337543,2.529427927
199,Pharos 1,4072.421641,2.0,101.0499138,96.63320549,0.275282647,8.375968759,0.796719463,0.731692314,2.532705398
200,Pharos 1,4072.573985,2.0,100.3724328,95.50850706,0.264088105,8.278509437,0.79088519,0.750590135,2.534522966
201,Pharos 1,4072.726328,2.0,99.81385538,94.19963016,0.254708983,8.232029255,0.790231364,0.783461706,2.534542371
202,Pharos 1,4072.878672,2.0,99.57990759999998,93.11228831,0.252601125,8.276680638,0.808485331,0.801240718,2.535854049
203,Pharos 1,4073.031016,2.0,99.35438086,92.11098279,0.256013547,8.399675632000001,0.812127609,0.798790584,2.540695239
204,Pharos 1,4073.18336,2.0,99.03976949,90.61031461,0.259568432,8.50688907,0.826320059,0.798880057,2.546532388
205,Pharos 1,4073.335704,2.0,98.63831885,89.80580605,0.261356718,8.512924429,0.8807622709999999,0.814303991,2.550197916
206,Pharos 1,4073.488047,2.0,98.25312866,88.89534434,0.261278174,8.505040661,0.8863437590000001,0.827704808,2.552362154
207,Pharos 1,4073.640391,2.0,98.01950593,88.28604057,0.257104326,8.543517203,0.877702038,0.8369377020000001,2.55337278
208,Pharos 1,4073.792735,2.0,97.74819131,88.34919947,0.25182893100000003,8.571912636,0.8857821840000001,0.847932786,2.549178029
209,Pharos 1,4073.945079,2.0,97.38052377,89.84614054,0.25026955,8.481875179,0.899809339,0.8630610940000001,2.538613111
210,Pharos 1,4074.097423,2.0,96.87778589,90.96923392,0.255402502,8.31696031,0.91607333,0.8802668579999999,2.527683206
211,Pharos 1,4074.249766,2.0,96.35150228,89.83885682,0.262533998,8.189404263,0.910782587,0.889785805,2.521266069
212,Pharos 1,4074.40211,2.0,96.25699534,87.84418068,0.265316845,8.153100429,0.910248485,0.887670077,2.518187747
213,Pharos 1,4074.554454,2.0,96.43404993,86.61148463,0.264945842,8.184340644,0.963469738,0.891133938,2.515681454
214,Pharos 1,4074.706798,2.0,96.3197407,86.77939062,0.265464687,8.271947774,1.003877636,0.910650291,2.514553394
215,Pharos 1,4074.859142,2.0,96.19591847,85.76065822,0.266421922,8.42165098,0.9506352,0.912964928,2.516617219
216,Pharos 1,4075.011485,2.0,96.69768011,83.56847063,0.26686282100000003,8.545149959,0.876256315,0.872048571,2.520922817
217,Pharos 1,4075.163829,2.0,97.90114238,83.05734734,0.267475162,8.559237779,0.8271875040000001,0.832099576,2.524073971
218,Pharos 1,4075.316173,2.0,98.99478219,84.62963866,0.263512345,8.472058484,0.8017861690000001,0.806556445,2.523065959
